event_id,event_title,category_id,category_name,date,longitude,latitude
EONET_19001,"Bull Hollow RX Prescribed Fire, Perry, Indiana",wildfires,Wildfires,2026-03-25,-86.5392,38.0674
EONET_19005,"Warren RX Prescribed Fire, Lawrence, Alabama",wildfires,Wildfires,2026-03-25,-87.2674,34.365
EONET_18996,"DCNF C-119-121 RX Prescribed Fire, Trinity, Texas",wildfires,Wildfires,2026-03-25,-94.886818,31.189088
EONET_18998,"IDNR- Sand Ridge State Forest RX Prescribed Fire, Mason, Illinois",wildfires,Wildfires,2026-03-25,-89.8787,40.400583
EONET_19003,"RX PCS Andy Knight South Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-03-25,-94.318322,34.818241
EONET_18999,"RX Sharp Top 1 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-03-25,-93.545833,34.425278
EONET_19002,"RX Vanderslice Unit 7/8 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-03-25,-93.46725,34.669806
EONET_19244,"CMB - Powder Mill RX Prescribed Fire, Menifee, Kentucky",wildfires,Wildfires,2026-03-25,-83.68166,37.878829
EONET_18942,Flood in New Zealand 1103811,floods,Floods,2026-03-24,174.4629456,-35.5075152
EONET_19061,Flood in Israel 1103812,floods,Floods,2026-03-24,35.0412455,31.0708586
EONET_19082,Flood in Afghanistan 1103815,floods,Floods,2026-03-24,63.946629,32.103175
EONET_19108,Flood in Iraq 1103816,floods,Floods,2026-03-24,43.5251254114244,33.38211545
EONET_19109,Flood in Pakistan 1103821,floods,Floods,2026-03-24,71.2678805,33.712802
EONET_18991,"FENCO FARMS (38) Wildfire, Levy, Florida",wildfires,Wildfires,2026-03-24,-82.5494444,29.0691667
EONET_18916,Wildfire in Myanmar 1027911,wildfires,Wildfires,2026-03-24,99.12595987746015,20.31664047038579
EONET_18944,Wildfire in Myanmar 1027943,wildfires,Wildfires,2026-03-24,93.15402948763098,21.471929093446292
EONET_19063,Wildfire in Venezuela 1028000,wildfires,Wildfires,2026-03-24,-68.07937560118208,9.107592920912033
EONET_19064,Wildfire in Thailand 1028010,wildfires,Wildfires,2026-03-24,97.89318914515343,19.028978125066036
EONET_19118,Wildfire in Laos 1028059,wildfires,Wildfires,2026-03-24,102.13926496170258,20.445435281859
EONET_19119,Wildfire in Myanmar 1028042,wildfires,Wildfires,2026-03-24,98.67909776973407,20.38219681947625
EONET_19120,Wildfire in Myanmar 1028043,wildfires,Wildfires,2026-03-24,97.53814705819948,19.303564131258767
EONET_19159,Wildfire in Myanmar 1028078,wildfires,Wildfires,2026-03-24,97.52975103146416,19.272911174315677
EONET_19160,Wildfire in Myanmar 1028079,wildfires,Wildfires,2026-03-24,94.08106276248805,21.120836960037273
EONET_19181,Wildfire in Thailand 1028103,wildfires,Wildfires,2026-03-24,99.18086727987956,18.943982002031877
EONET_19182,Wildfire in Myanmar 1028112,wildfires,Wildfires,2026-03-24,96.31943460320835,20.523727284235168
EONET_19183,Wildfire in China 1028113,wildfires,Wildfires,2026-03-24,126.56148049505389,44.49357085634372
EONET_19262,Wildfire in Thailand 1028125,wildfires,Wildfires,2026-03-24,98.89365200373902,19.546137314350094
EONET_19263,Wildfire in Thailand 1028130,wildfires,Wildfires,2026-03-24,97.95557422898169,18.030578850193724
EONET_19264,Wildfire in Laos 1028117,wildfires,Wildfires,2026-03-24,106.67052660080097,16.272109024119526
EONET_19265,Wildfire in Myanmar 1028118,wildfires,Wildfires,2026-03-24,97.22018838953166,18.89617528943123
EONET_19295,"Wildfire in Thailand, Laos 1028144",wildfires,Wildfires,2026-03-24,100.43493444979453,19.632885494336033
EONET_19296,Wildfire in Thailand 1028145,wildfires,Wildfires,2026-03-24,99.44629179085644,18.792648686391452
EONET_19347,Wildfire in Laos 1028205,wildfires,Wildfires,2026-03-24,102.21876056596943,20.660607150788152
EONET_19388,"Wildfire in Myanmar, Thailand 1028216",wildfires,Wildfires,2026-03-24,97.70139976953398,19.050269246060427
EONET_19007,"Compartment 128 RX Prescribed Fire, Jones, Georgia",wildfires,Wildfires,2026-03-24,-83.494928,33.117915
EONET_19227,"D7 Brushy MTN North RX Prescribed Fire, Apache, Arizona",wildfires,Wildfires,2026-03-24,-109.79702,34.130612
EONET_19008,"Iron Post Wildfire, Cherokee, Oklahoma",wildfires,Wildfires,2026-03-24,-95.1038333,36.1373333
EONET_19012,"PENNEL CREEK Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-03-24,-96.125892,36.627446
EONET_18985,"Hutchinson Wildfire, Hutchinson, Texas",wildfires,Wildfires,2026-03-24,-101.4915333,35.71033333
EONET_19014,"ADAMS FAMILY Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-03-24,-96.15697,36.4916
EONET_18981,"RX PCS Ross Creek Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-03-24,-94.194099,34.822777
EONET_19011,"RX Whiskey Springs 3 Prescribed Fire, Crawford, Arkansas",wildfires,Wildfires,2026-03-24,-94.3509,35.7401
EONET_19010,"RX Mount Ida 7 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-03-24,-93.668056,34.584167
EONET_19013,"RX SOUTH LONE PINE Prescribed Fire, Pittsburg, Oklahoma",wildfires,Wildfires,2026-03-24,-95.6025,34.6885
EONET_19004,"Bald Mountain RX Prescribed Fire, Craig, Virginia",wildfires,Wildfires,2026-03-24,-80.063054,37.598086
EONET_19215,"Compartment 119_120 RX Prescribed Fire, Jasper, Georgia",wildfires,Wildfires,2026-03-24,-83.674067,33.169817
EONET_18750,"90 Degrees Wildfire, Latimer, Oklahoma",wildfires,Wildfires,2026-03-24,-95.2988889,35.0336111
EONET_18972,"Old Kentucky Wildfire, Sequoyah, Oklahoma",wildfires,Wildfires,2026-03-23,-94.7365,35.6228333
EONET_18914,Flood in Spain 1103809,floods,Floods,2026-03-23,-16.6214471,28.2935785
EONET_18758,"Luna Branch Wildfire, Adair, Oklahoma",wildfires,Wildfires,2026-03-23,-94.7343333,36.1103333
EONET_18917,Wildfire in Venezuela 1027912,wildfires,Wildfires,2026-03-23,-68.94944325656844,6.438801102624449
EONET_18945,Wildfire in Kazakhstan 1027944,wildfires,Wildfires,2026-03-23,75.07729800157988,45.31301569881449
EONET_18946,Wildfire in India 1027945,wildfires,Wildfires,2026-03-23,77.45107876038625,22.390956684298708
EONET_18947,Wildfire in India 1027939,wildfires,Wildfires,2026-03-23,77.24935990543302,22.409044154772726
EONET_18948,Wildfire in Myanmar 1027926,wildfires,Wildfires,2026-03-23,92.68771719524949,21.435270385566714
EONET_18949,Wildfire in China 1027930,wildfires,Wildfires,2026-03-23,125.48014689909097,45.24316171543106
EONET_19021,Wildfire in Myanmar 1027959,wildfires,Wildfires,2026-03-23,98.75014158732078,20.57920504992878
EONET_19022,Wildfire in China 1027960,wildfires,Wildfires,2026-03-23,129.68394540486588,46.132279404042855
EONET_19023,Wildfire in Myanmar 1027975,wildfires,Wildfires,2026-03-23,97.59300460490586,22.075854567016055
EONET_19024,Wildfire in China 1027976,wildfires,Wildfires,2026-03-23,125.96746389489789,44.33154740573391
EONET_19025,Wildfire in Bangladesh 1027977,wildfires,Wildfires,2026-03-23,92.46603368279904,21.594801031795974
EONET_19026,Wildfire in Laos 1027954,wildfires,Wildfires,2026-03-23,103.4125207665655,19.477427918567507
EONET_19065,Wildfire in Thailand 1028011,wildfires,Wildfires,2026-03-23,98.71038888267391,18.57432923814665
EONET_19066,"Wildfire in Myanmar, Thailand 1028012",wildfires,Wildfires,2026-03-23,97.43146473724788,18.537503983069765
EONET_19067,Wildfire in Myanmar 1028001,wildfires,Wildfires,2026-03-23,97.02264430121437,19.20642019460293
EONET_19086,Wildfire in Thailand 1028029,wildfires,Wildfires,2026-03-23,98.48300385623165,19.14909473823413
EONET_19087,Wildfire in Myanmar 1028032,wildfires,Wildfires,2026-03-23,98.92115500822271,20.933036869712737
EONET_19088,Wildfire in Laos 1028033,wildfires,Wildfires,2026-03-23,102.63398305028977,19.568616232849823
EONET_19089,Wildfire in Myanmar 1028021,wildfires,Wildfires,2026-03-23,98.28873123453026,19.814154213176266
EONET_19121,Wildfire in Thailand 1028060,wildfires,Wildfires,2026-03-23,99.00096079279406,19.559214461822254
EONET_19122,Wildfire in China 1028061,wildfires,Wildfires,2026-03-23,127.35655869594815,46.01494656990976
EONET_19123,Wildfire in Thailand 1028051,wildfires,Wildfires,2026-03-23,98.47182970327701,19.430214310044253
EONET_19161,Wildfire in China 1028093,wildfires,Wildfires,2026-03-23,127.31043036102307,46.485561765623615
EONET_19162,Wildfire in Thailand 1028094,wildfires,Wildfires,2026-03-23,97.97236900292229,18.5432315788975
EONET_19163,Wildfire in Thailand 1028074,wildfires,Wildfires,2026-03-23,99.04683355567046,19.22719858118793
EONET_19164,Wildfire in Thailand 1028075,wildfires,Wildfires,2026-03-23,97.96714311273158,17.911069143351387
EONET_19184,Wildfire in China 1028114,wildfires,Wildfires,2026-03-23,125.67374851651742,44.25998824001625
EONET_19185,Wildfire in Myanmar 1028115,wildfires,Wildfires,2026-03-23,92.5699280620595,21.038982929934757
EONET_19186,"Wildfire in Myanmar, Thailand 1028101",wildfires,Wildfires,2026-03-23,97.8157645038815,19.234531058674442
EONET_19187,Wildfire in China 1028104,wildfires,Wildfires,2026-03-23,127.3375107008724,46.48620534447378
EONET_19188,Wildfire in Thailand 1028096,wildfires,Wildfires,2026-03-23,97.9456298990109,18.94752217076748
EONET_19266,Wildfire in Thailand 1028119,wildfires,Wildfires,2026-03-23,98.42876553789777,17.578218367084958
EONET_19267,Wildfire in Thailand 1028126,wildfires,Wildfires,2026-03-23,98.44441374988426,19.176269058750997
EONET_19297,Wildfire in Laos 1028140,wildfires,Wildfires,2026-03-23,106.52663458566965,16.300944016634524
EONET_19328,Wildfire in Myanmar 1028189,wildfires,Wildfires,2026-03-23,97.12563230063742,19.312534241585805
EONET_19348,Wildfire in Myanmar 1028206,wildfires,Wildfires,2026-03-23,94.02663157057205,20.779020466280812
EONET_19389,Wildfire in Laos 1028220,wildfires,Wildfires,2026-03-23,102.00867047062884,20.08240538507931
EONET_18768,"Oxbow Wildfire, Okfuskee, Oklahoma",wildfires,Wildfires,2026-03-23,-96.4380556,35.5188889
EONET_18772,"Polk Treat Mountain Wildfire, Floyd, Georgia",wildfires,Wildfires,2026-03-23,-85.4469444,34.2797222
EONET_19009,"Big Hollow RX Prescribed Fire, Shannon, Missouri",wildfires,Wildfires,2026-03-23,-91.245283,37.024717
EONET_18780,"MIDDLE CREEK Wildfire, Hughes, Oklahoma",wildfires,Wildfires,2026-03-23,-95.987222,35.207222
EONET_18781,"SALTSMAN Wildfire, McIntosh, Oklahoma",wildfires,Wildfires,2026-03-23,-95.803611,35.203333
EONET_18763,"Bienville CPT 65 66 RX Prescribed Fire, Scott, Mississippi",wildfires,Wildfires,2026-03-23,-89.3958,32.3396
EONET_18786,"Barbed Wire Wildfire, Sequoyah, Oklahoma",wildfires,Wildfires,2026-03-23,-94.7688333,35.6081667
EONET_18760,"DeSoto BB 0250 C-597 RX Prescribed Fire, Harrison, Mississippi",wildfires,Wildfires,2026-03-23,-89.0925,30.671033
EONET_18767,"Indian Creek RX Prescribed Fire, Washington, Missouri",wildfires,Wildfires,2026-03-23,-90.96295,37.99645
EONET_18757,"RX FY26 North River Road RX BIL Prescribed Fire, Newton, Arkansas",wildfires,Wildfires,2026-03-23,-93.163889,36.059167
EONET_18779,"Chickasawhay CPT 373 377 378 RX Prescribed Fire, Wayne, Mississippi",wildfires,Wildfires,2026-03-23,-88.913,31.529
EONET_18788,"NAN Split White Oak RX Prescribed Fire, Macon, North Carolina",wildfires,Wildfires,2026-03-23,-83.5877,35.2159
EONET_18789,"Sonny Glle Wildfire, Adair, Oklahoma",wildfires,Wildfires,2026-03-23,-94.6327778,35.6419444
EONET_18790,"Pumpkin Hollow Wildfire, Cherokee, Oklahoma",wildfires,Wildfires,2026-03-23,-94.8066667,36.0330556
EONET_19196,"C-27/40 EN RX Prescribed Fire, Union, South Carolina",wildfires,Wildfires,2026-03-23,-81.650833,34.636389
EONET_19359,"C-116 A/B FM RX Prescribed Fire, Berkeley, South Carolina",wildfires,Wildfires,2026-03-23,-79.797806,32.970528
EONET_19360,"C-148 FM RX Prescribed Fire, Berkeley, South Carolina",wildfires,Wildfires,2026-03-23,-79.537472,33.17875
EONET_18737,Tropical Cyclone 28P,severeStorms,Severe Storms,2026-03-23,162.5,-17.2
EONET_18737,Tropical Cyclone 28P,severeStorms,Severe Storms,2026-03-23,162.9,-18.5
EONET_18737,Tropical Cyclone 28P,severeStorms,Severe Storms,2026-03-23,162.9,-20.1
EONET_18737,Tropical Cyclone 28P,severeStorms,Severe Storms,2026-03-23,163.5,-21.4
EONET_18737,Tropical Cyclone 28P,severeStorms,Severe Storms,2026-03-24,163.8,-23.6
EONET_18769,"Cross Timber Wildfire, Pottawatomie, Oklahoma",wildfires,Wildfires,2026-03-22,-96.9775,35.015
EONET_18918,Wildfire in Laos 1027913,wildfires,Wildfires,2026-03-22,107.28861058072182,15.385051764439138
EONET_18919,Wildfire in Venezuela 1027900,wildfires,Wildfires,2026-03-22,-68.82105190469943,6.4384469087633995
EONET_19027,Wildfire in Laos 1027955,wildfires,Wildfires,2026-03-22,107.13051945272564,15.303335802853276
EONET_19028,Wildfire in Myanmar 1027978,wildfires,Wildfires,2026-03-22,97.88015688684094,21.02922803082199
EONET_19029,Wildfire in Thailand 1027979,wildfires,Wildfires,2026-03-22,99.85112618442854,18.582091963342496
EONET_19030,Wildfire in Laos 1027980,wildfires,Wildfires,2026-03-22,102.99108132119137,19.641673934848573
EONET_19031,"Wildfire in Bangladesh, Myanmar 1027981",wildfires,Wildfires,2026-03-22,92.44985592984452,21.487357816143042
EONET_19032,Wildfire in Venezuela 1027961,wildfires,Wildfires,2026-03-22,-69.10679763039526,7.276776826531645
EONET_19068,Wildfire in Thailand 1028002,wildfires,Wildfires,2026-03-22,99.05428163700257,18.973096607058814
EONET_19069,Wildfire in Thailand 1028003,wildfires,Wildfires,2026-03-22,98.72075945018457,18.876393397310057
EONET_19070,Wildfire in Myanmar 1028004,wildfires,Wildfires,2026-03-22,94.03858909750534,20.997922112619243
EONET_19071,Wildfire in Thailand 1028013,wildfires,Wildfires,2026-03-22,99.29241891519973,17.79268243065624
EONET_19072,Wildfire in Laos 1028014,wildfires,Wildfires,2026-03-22,101.70163716904433,18.998562238234296
EONET_19090,Wildfire in Nigeria 1028020,wildfires,Wildfires,2026-03-22,13.973546109269215,12.308790095160989
EONET_19091,Wildfire in Myanmar 1028034,wildfires,Wildfires,2026-03-22,99.51740444043064,20.436703023269366
EONET_19124,Wildfire in Myanmar 1028062,wildfires,Wildfires,2026-03-22,97.37878338484734,19.170972976115596
EONET_19125,Wildfire in Thailand 1028044,wildfires,Wildfires,2026-03-22,98.64666554785555,18.880408866854705
EONET_19126,Wildfire in Myanmar 1028040,wildfires,Wildfires,2026-03-22,98.63455068138353,19.82877635449864
EONET_19165,Wildfire in Thailand 1028076,wildfires,Wildfires,2026-03-22,100.99289291245631,18.247423265308623
EONET_19166,Wildfire in Myanmar 1028095,wildfires,Wildfires,2026-03-22,98.70350644329062,20.492560136089054
EONET_19167,Wildfire in Thailand 1028080,wildfires,Wildfires,2026-03-22,98.09068637663687,19.596208767002896
EONET_19189,Wildfire in Thailand 1028102,wildfires,Wildfires,2026-03-22,99.25263354743795,18.99784354108889
EONET_19268,Wildfire in Thailand 1028120,wildfires,Wildfires,2026-03-22,97.85145089853461,18.392340010553013
EONET_19298,Wildfire in Myanmar 1028162,wildfires,Wildfires,2026-03-22,98.6978378504317,21.340329705444873
EONET_19299,Wildfire in Laos 1028163,wildfires,Wildfires,2026-03-22,106.64109863898915,15.965374058675541
EONET_18756,"Dennison Hollow/Stoneface RX Prescribed Fire, Pope, Illinois",wildfires,Wildfires,2026-03-22,-88.701897,37.384629
EONET_18792,"Long Run Rockhouse RX Prescribed Fire, Perry, Indiana",wildfires,Wildfires,2026-03-22,-86.5858,38.0593
EONET_19216,"Compartment 117 RX Prescribed Fire, Jasper, Georgia",wildfires,Wildfires,2026-03-22,-83.789,33.161772
EONET_18771,"Jumping Juniper Wildfire, Dewey, Oklahoma",wildfires,Wildfires,2026-03-22,-99.2852778,36.0866667
EONET_18751,"Tippah - CR 250 Wildfire, Tippah, Mississippi",wildfires,Wildfires,2026-03-22,-88.7819444,34.8483333
EONET_18764,"Road 55 Wildfire, Baca, Colorado",wildfires,Wildfires,2026-03-22,-102.10395,37.22176
EONET_18752,"BAKER RD Wildfire, Calhoun, Florida",wildfires,Wildfires,2026-03-22,-85.3222222,30.5072222
EONET_19217,"6D/7S/8A RX Prescribed Fire, Jones, Georgia",wildfires,Wildfires,2026-03-22,-83.7338,33.1396
EONET_18785,"Compartment 153 RX Prescribed Fire, Putnam, Georgia",wildfires,Wildfires,2026-03-22,-83.461761,33.320013
EONET_18797,"Pound Gap RX Prescribed Fire, Wise, Virginia",wildfires,Wildfires,2026-03-22,-82.462667,36.892
EONET_18787,"North River RX Prescribed Fire, Augusta, Virginia",wildfires,Wildfires,2026-03-22,-79.283194,38.416361
EONET_18791,"RX East End Bear Mountain Prescribed Fire, Garland, Arkansas",wildfires,Wildfires,2026-03-22,-93.309722,34.555278
EONET_19361,"C-149 FM RX Prescribed Fire, Berkeley, South Carolina",wildfires,Wildfires,2026-03-22,-79.520194,33.179528
EONET_19362,"C-186 FM RX Prescribed Fire, Charleston, South Carolina",wildfires,Wildfires,2026-03-22,-79.649944,33.075361
EONET_18798,"CRO C-35/C-36 Old Church Rd RX Prescribed Fire, Carteret, North Carolina",wildfires,Wildfires,2026-03-22,-77.1,34.778333
EONET_18770,"Sunshine Hollow Wildfire, Pushmataha, Oklahoma",wildfires,Wildfires,2026-03-22,-95.5191667,34.3602778
EONET_18778,"KANE Wildfire, Big Horn, Wyoming",wildfires,Wildfires,2026-03-21,-108.222067,44.860117
EONET_18880,Wildfire in China 1027876,wildfires,Wildfires,2026-03-21,124.39862407928901,45.02968912004378
EONET_18881,Wildfire in Colombia 1027870,wildfires,Wildfires,2026-03-21,-69.83438381784282,5.649154444497407
EONET_18882,Wildfire in Colombia 1027871,wildfires,Wildfires,2026-03-21,-70.83924363778407,4.5979041690164735
EONET_18920,Wildfire in China 1027908,wildfires,Wildfires,2026-03-21,122.85873059887462,47.39156118475613
EONET_18921,Wildfire in India 1027903,wildfires,Wildfires,2026-03-21,77.32063314520911,22.60573901652114
EONET_18922,Wildfire in Laos 1027914,wildfires,Wildfires,2026-03-21,107.2363977982897,15.49359461139395
EONET_18923,Wildfire in China 1027915,wildfires,Wildfires,2026-03-21,126.87419356209705,45.380959560143246
EONET_18950,Wildfire in India 1027940,wildfires,Wildfires,2026-03-21,77.41336076749292,22.568188469370803
EONET_18951,Wildfire in Myanmar 1027946,wildfires,Wildfires,2026-03-21,99.68089452617453,20.38258407168181
EONET_19033,Wildfire in Myanmar 1027962,wildfires,Wildfires,2026-03-21,97.21232313395203,19.146421685034113
EONET_19034,Wildfire in Laos 1027982,wildfires,Wildfires,2026-03-21,101.43925136331603,20.306561936309482
EONET_19035,Wildfire in Myanmar 1027983,wildfires,Wildfires,2026-03-21,97.4794120503729,19.756719304478924
EONET_19036,Wildfire in Myanmar 1027984,wildfires,Wildfires,2026-03-21,98.69077136322353,19.921529344476234
EONET_19037,Wildfire in Thailand 1027985,wildfires,Wildfires,2026-03-21,98.73506609313172,18.663493157179012
EONET_19038,Wildfire in Myanmar 1027986,wildfires,Wildfires,2026-03-21,98.7759460940201,19.980203825133184
EONET_19039,Wildfire in Laos 1027956,wildfires,Wildfires,2026-03-21,102.88506397468903,19.707978990809544
EONET_19073,Wildfire in Laos 1028015,wildfires,Wildfires,2026-03-21,102.55604160261404,19.464120195121957
EONET_19074,Wildfire in Laos 1028016,wildfires,Wildfires,2026-03-21,102.50345412407084,19.541947400511585
EONET_19075,Wildfire in Thailand 1028005,wildfires,Wildfires,2026-03-21,98.88242981436493,19.202954450694744
EONET_19092,Wildfire in India 1028019,wildfires,Wildfires,2026-03-21,80.33152223456531,19.004741022795553
EONET_19093,Wildfire in Myanmar 1028035,wildfires,Wildfires,2026-03-21,99.04154576759483,20.858810625201222
EONET_19094,Wildfire in Myanmar 1028036,wildfires,Wildfires,2026-03-21,98.99963484587627,20.634871301865477
EONET_19095,Wildfire in Myanmar 1028023,wildfires,Wildfires,2026-03-21,98.4799299455239,19.842339907722454
EONET_19096,Wildfire in Thailand 1028022,wildfires,Wildfires,2026-03-21,98.94405716388276,17.56033232485998
EONET_19097,Wildfire in Myanmar 1028024,wildfires,Wildfires,2026-03-21,99.03821960210081,20.188487344258093
EONET_19127,Wildfire in Myanmar 1028047,wildfires,Wildfires,2026-03-21,97.82394086269534,19.789080099469853
EONET_19128,Wildfire in India 1028039,wildfires,Wildfires,2026-03-21,80.55611434052756,18.956320970356106
EONET_19129,Wildfire in Myanmar 1028045,wildfires,Wildfires,2026-03-21,96.76282112215073,18.653413073235775
EONET_19130,"Wildfire in Thailand, Myanmar 1028046",wildfires,Wildfires,2026-03-21,97.86958205048249,19.414126798935833
EONET_19131,Wildfire in Myanmar 1028048,wildfires,Wildfires,2026-03-21,97.74792641255588,19.49864471274725
EONET_19132,Wildfire in Laos 1028063,wildfires,Wildfires,2026-03-21,105.7353769103609,16.498445563246367
EONET_19133,Wildfire in Laos 1028064,wildfires,Wildfires,2026-03-21,107.11428643008517,15.141695838346994
EONET_19190,Wildfire in Myanmar 1028116,wildfires,Wildfires,2026-03-21,99.01880405556864,20.89237011694362
EONET_19269,Wildfire in Thailand 1028127,wildfires,Wildfires,2026-03-21,97.98157207352727,17.88309172242939
EONET_19300,Wildfire in Thailand 1028148,wildfires,Wildfires,2026-03-21,101.84382339882559,17.827413340261145
EONET_18793,"Grey Road Wildfire, Butler, Kansas",wildfires,Wildfires,2026-03-21,-96.5991,37.6749
EONET_19218,"Compartment 157 RX Prescribed Fire, Putnam, Georgia",wildfires,Wildfires,2026-03-21,-83.414038,33.41174
EONET_18749,"SARDINE Wildfire, Pittsburg, Oklahoma",wildfires,Wildfires,2026-03-21,-95.59802,34.70711
EONET_18766,"RX PCS Buffalo 1 Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-03-21,-94.216,34.806
EONET_18799,"RX Beau Champ South Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-03-21,-93.870917,34.882067
EONET_18801,"RX CAT BU 3 Prescribed Fire, Grant, Louisiana",wildfires,Wildfires,2026-03-21,-92.445278,31.740833
EONET_18774,"Burgess East Wildfire, Clay, Alabama",wildfires,Wildfires,2026-03-21,-85.917891,33.364143
EONET_18782,"Hall Valley Rd Wildfire, Floyd, Georgia",wildfires,Wildfires,2026-03-21,-85.4477778,34.2769444
EONET_18802,"Compartment 146 RX Prescribed Fire, Perry, Alabama",wildfires,Wildfires,2026-03-21,-87.055383,32.674783
EONET_18748,"TUS Elbow Creek RX Prescribed Fire, Cherokee, North Carolina",wildfires,Wildfires,2026-03-21,-84.254,35.220783
EONET_18810,"SAND CREEK Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-03-21,-96.280622,36.426885
EONET_18796,"Flatwoods Rx Prescribed Fire, Wise, Virginia",wildfires,Wildfires,2026-03-21,-82.450217,36.90875
EONET_19197,"C-28A EN RX Prescribed Fire, Union, South Carolina",wildfires,Wildfires,2026-03-21,-81.683333,34.644444
EONET_18800,"Spice Run Rx Prescribed Fire, Alleghany, Virginia",wildfires,Wildfires,2026-03-21,-80.07,37.655333
EONET_19363,"C-76 and 78 FM RX Prescribed Fire, Berkeley, South Carolina",wildfires,Wildfires,2026-03-21,-79.884167,33.190083
EONET_19220,"32N/33B RX Prescribed Fire, Jones, Georgia",wildfires,Wildfires,2026-03-20,-83.6682,33.0131
EONET_19219,"Compartment 134 RX Prescribed Fire, Jones, Georgia",wildfires,Wildfires,2026-03-20,-83.480883,33.1793
EONET_18807,"Big Mineral North RX Prescribed Fire, Grayson, Texas",wildfires,Wildfires,2026-03-20,-96.789282,33.705185
EONET_18740,Wildfire in Colombia 1027857,wildfires,Wildfires,2026-03-20,-70.98774585080287,4.350612236152707
EONET_18741,Wildfire in China 1027861,wildfires,Wildfires,2026-03-20,129.88338576813055,46.03343607659007
EONET_18883,Wildfire in China 1027877,wildfires,Wildfires,2026-03-20,124.94005778714488,47.00540491656385
EONET_18884,Wildfire in Myanmar 1027878,wildfires,Wildfires,2026-03-20,98.90592633722429,20.426161538919136
EONET_18885,Wildfire in Colombia 1027865,wildfires,Wildfires,2026-03-20,-69.75457655219063,5.695250712557372
EONET_18904,Wildfire in China 1027889,wildfires,Wildfires,2026-03-20,126.90875711994612,46.359759324960905
EONET_18905,Wildfire in Colombia 1027890,wildfires,Wildfires,2026-03-20,-70.16698900422224,6.021035571776716
EONET_18924,Wildfire in China 1027916,wildfires,Wildfires,2026-03-20,122.53625093482859,46.483374949440524
EONET_18925,Wildfire in China 1027917,wildfires,Wildfires,2026-03-20,125.54805762942213,46.70478344462289
EONET_18926,Wildfire in Laos 1027918,wildfires,Wildfires,2026-03-20,102.778648656204,19.470781265012107
EONET_18927,Wildfire in Laos 1027919,wildfires,Wildfires,2026-03-20,103.18757100808956,19.827701508731163
EONET_18928,Wildfire in China 1027920,wildfires,Wildfires,2026-03-20,126.77985846048796,45.33795604650515
EONET_18929,Wildfire in Venezuela 1027904,wildfires,Wildfires,2026-03-20,-67.64602633237848,7.727255598560846
EONET_18930,Wildfire in China 1027909,wildfires,Wildfires,2026-03-20,125.55282381149686,46.72995021992752
EONET_18931,Wildfire in Senegal 1027901,wildfires,Wildfires,2026-03-20,-13.11104968692221,14.810201594233613
EONET_18952,Wildfire in China 1027947,wildfires,Wildfires,2026-03-20,127.13154732766253,46.223694273949334
EONET_18953,Wildfire in Laos 1027948,wildfires,Wildfires,2026-03-20,102.53095189365602,19.385492285576614
EONET_18954,Wildfire in China 1027941,wildfires,Wildfires,2026-03-20,125.4181726286118,46.31043307907335
EONET_18955,Wildfire in Myanmar 1027931,wildfires,Wildfires,2026-03-20,99.17386906157542,20.45838627787644
EONET_19040,Wildfire in Myanmar 1027957,wildfires,Wildfires,2026-03-20,99.16197209042943,20.454857039432074
EONET_19041,Wildfire in China 1027987,wildfires,Wildfires,2026-03-20,124.87808772897968,47.016370488817365
EONET_19042,Wildfire in Myanmar 1027988,wildfires,Wildfires,2026-03-20,98.74846925126712,20.587578785492443
EONET_19043,Wildfire in Thailand 1027989,wildfires,Wildfires,2026-03-20,98.87486467722229,16.979149548621137
EONET_19044,Wildfire in Myanmar 1027990,wildfires,Wildfires,2026-03-20,97.26400080337918,17.841561407939512
EONET_19045,Wildfire in China 1027991,wildfires,Wildfires,2026-03-20,126.35125041726027,44.28277061997456
EONET_19046,Wildfire in Myanmar 1027963,wildfires,Wildfires,2026-03-20,97.80468627195685,19.97553845443851
EONET_19047,Wildfire in China 1027964,wildfires,Wildfires,2026-03-20,127.03040691447234,45.73754221305449
EONET_19048,Wildfire in Thailand 1027965,wildfires,Wildfires,2026-03-20,99.15991965453856,19.02863808919743
EONET_19049,Wildfire in Thailand 1027966,wildfires,Wildfires,2026-03-20,99.08854649280254,19.46888026004467
EONET_19076,Wildfire in Myanmar 1028006,wildfires,Wildfires,2026-03-20,98.71652470929816,20.801510290508304
EONET_19077,Wildfire in Myanmar 1028017,wildfires,Wildfires,2026-03-20,98.7142877847841,20.614174124579968
EONET_19098,Wildfire in Myanmar 1028030,wildfires,Wildfires,2026-03-20,98.48141052089045,19.93499767268209
EONET_19099,Wildfire in Thailand 1028025,wildfires,Wildfires,2026-03-20,98.98308673756034,17.53492062537939
